Brand,Model Name,Price,Rating,SIM Type,Hybrid Sim Slot,Touchscreen,Display_size,Operating System,Processor Core,Internal Storage,Primary Camera,Secondary Camera,Network Type,Bluetooth Version,Wi-Fi,GPS Support,SIM Size,Battery Capacity,Width,Height,Weight,SIM Type,Hybrid Sim Slot,Dual Camera Lens,Color
REDMI,Note 12 Pro 5G,24999,4.2,Dual Sim,No,Yes,6.67,Android 12,Octa Core,128 GB,50MP (OIS) + 8MP + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,5000 mAh,76.03 mm,162.9 mm,187 g,Dual Sim,No,Primary Camera,Onyx Black
Mi,11X,21999,4.2,Dual Sim,No,Yes,6.67,Android 11,Octa Core,128 GB,48MP + 8MP + 5MP,20MP Front Camera,"5G, 4G, 3G, 2G",v5.1,Yes,Yes,,4520 mAh,76.4 mm,163.7 mm,196 g,Dual Sim,No,Primary Camera,Lunar White
itel,it5029 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,1329,3.9,Dual Sim,No,No,2.4,,,32 MB,0.3MP Rear Camera,,2G,,,,,1200 mAh,76.4 mm,163.7 mm,196 g,Dual Sim,No,,Green
Tecno,Camon 18,12890,4.2,Dual Sim,No,Yes,6.8,Android Android 11,Octa Core,128 GB,48MP + 2MP + 2MP,48MP Front Camera,"4G VOLTE, 4G",,Yes,Yes,Nano-SIM,5000 mAh,76.4 mm,163.7 mm,196 g,Dual Sim,No,Primary Camera,Dusk Grey
KARBONN,KX30,1355,3.8,Dual Sim,Yes,No,2.4,Android Q 4.1,,32 MB,0.3MP Rear Camera,,2G,,,,,1200 mAh,76.4 mm,163.7 mm,196 g,Dual Sim,Yes,,Pearl White
Xiaomi,12 Pro 5G,46999,4.1,Dual Sim,No,Yes,6.73,Android 12,Octa Core,256 GB,50MP + 50MP + 50MP,32MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,4600 mAh,74.6 mm,163.6 mm,205 g,Dual Sim,No,Primary Camera,Noir Black
LAVA,A1 Vibe,1179,4.7,Dual Sim,No,No,1.77,,,24 MB,0.3MP Rear Camera,,2G,,No,No,Micro,1000 mAh,48 mm,112.2 mm,70 g,Dual Sim,No,,"Blue, Silver"
Kechaoda,K28,1275,4,Dual Sim,No,No,2.4,,,64 MB,0.3MP Rear Camera,,2G,,No,,,1700 mAh,48 mm,112.2 mm,70 g,Dual Sim,No,,Black + Grey
MOTOROLA,e40,8999,4.1,Dual Sim,No,Yes,6.5,Android 11,Octa Core,64 GB,48MP + 2MP + 2MP,8MP Front Camera,"4G, 4G VOLTE, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,75.6 mm,165.1 mm,198 g,Dual Sim,No,Primary Camera,Carbon Gray
SAMSUNG,Galaxy A14 5G,17999,4.1,Dual Sim,Yes,Yes,6.6,Android 13,Octa Core,128 GB,50MP + 2MP,13MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,78 mm,167.7 mm,202 g,Dual Sim,Yes,Primary Camera,Light Green
OPPO,A78,17499,4.3,Dual Sim,No,Yes,6.43,Android 13,Octa Core,128 GB,50MP + 2MP,8MP Front Camera,"2G, 3G, 4G",v5.0,Yes,Yes,Nano Sim,5000 mAh,73.23 mm,160.01 mm,180 g,Dual Sim,No,Primary Camera,Mist Black
Kechaoda,K10,1120,3.9,Single Sim,No,No,0.66,0,,32 MB,,,2G,,No,,Micro SIM,300 mAh,73.23 mm,160.01 mm,180 g,Single Sim,No,,Grey
realme,9i 5G,16999,4.3,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50MP + 2MP + 2MP,8MP Front Camera,"5G, 4G, 3G, 2G",v5.2,,Yes,Nano Sim,5000 mAh,75.1 mm,164.4 mm,187 g,Dual Sim,No,Primary Camera,Soulful Blue
Snexian,BOLD 888,1299,4.2,Dual Sim,No,No,1.44,Android 12,Octa Core,32 MB,1.3MP Rear Camera,,2G,,,,Normal,1000 mAh,75.1 mm,164.4 mm,187 g,Dual Sim,No,Primary & Secondary Camera,Gold
Tecno,Spark Go 2023,7990,4.1,Dual Sim,No,Yes,6.56,Android 12,Quad Core,64 GB,13MP Rear Camera,5MP Front Camera,"4G VOLTE, 4G",,Yes,Yes,Nano-SIM,5000 mAh,75.51 mm,163.86 mm,,Dual Sim,No,Primary Camera,Uyuni Blue
MOTOROLA,e22s,8350,3.9,Dual Sim,No,Yes,6.5,Android 12,Octa Core,64 GB,16MP + 2MP,8MP Front Camera,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,74.94 mm,163.95 mm,185 g,Dual Sim,No,Primary Camera,Eco Black
itel,P40,6985,4.1,Dual Sim,No,Yes,6.6,Android Q,Octa Core,64 GB,13MP Rear Camera,,"4G VOLTE, 4G",,,,Nano Sim,6000 mAh,74.94 mm,163.95 mm,185 g,Dual Sim,No,,Luxurious Gold
Snexian,Guru 310,670,3.3,Dual Sim,No,No,1.8,0,,64 MB,0.3MP Rear Camera,,2G,,No,,,800 mAh,74.94 mm,163.95 mm,185 g,Dual Sim,No,,Black
DIZO,Star 300,1298,3.9,Dual Sim,No,No,1.77,,,32 MB,0.3MP Rear Camera,,2G,,,,Micro SIM + Micro SIM,2550 mAh,52 mm,119.5 mm,105 g,Dual Sim,No,,Red
vivo,Y56 5G,18999,4.2,Dual Sim,Yes,Yes,6.58,Android 13,Octa Core,128 GB,50MP + 2MP,16MP Front Camera,"5G, 4G, 3G, 2G",v5.1,Yes,Yes,Nano Sim,5000 mAh,75.6 mm,164.05 mm,184 g,Dual Sim,Yes,Primary Camera,Orange Shimmer
APPLE,iPhone 11,40999,4.6,Dual Sim,No,Yes,6.1,iOS 14.2,,128 GB,12MP + 12MP,12MP Front Camera,"4G VOLTE, 4G, 3G, 2G",v5.0,Yes,Yes,Nano SIM and eSIM,3110 mAh,75.7 mm,150.9 mm,194 g,Dual Sim,No,Primary Camera,White
Kechaoda,K28,1269,4,Dual Sim,No,No,2.4,,,64 MB,0.3MP Rear Camera,,2G,,No,,,1700 mAh,75.7 mm,150.9 mm,194 g,Dual Sim,No,,Gold
LAVA,A3 Power,1482,4.1,Dual Sim,No,No,1.77,,,24 MB,0.3MP Rear Camera,,2G,,No,,,2575 mAh,53 mm,123 mm,,Dual Sim,No,,Aqua Grey
Kechaoda,K90,1499,3.5,Triple Sim,No,No,3.5,0.2,,32 GB,0.3MP + 0.3MP,0MP Front Camera,2G,,No,No,,5000 mAh,91.5 mm,65.5 mm,81 g,Triple Sim,No,,Black
Snexian,BOLD,1199,3.8,Dual Sim,No,No,1.8,1.41,,256 MB,0.3MP Rear Camera,,2G,,,,Full Size Sim,1000 mAh,,,70 g,Dual Sim,No,,Black
Kechaoda,K115,1059,4.1,Dual Sim,No,No,1.44,1.41,,32 MB,0.3MP Rear Camera,,2G,,,,Micro SIM,850 mAh,,,70 g,Dual Sim,No,,Red
Tecno,Spark 10C,9460,4,Dual Sim,No,Yes,6.6,Android 12,,8 GB,16MP Rear Camera,,4G,,,,Micro SIM,5000 mAh,,,70 g,Dual Sim,No,Primary Camera,Meta Green
SAREGAMA,Carvaan Mobile M21 with 1500 pre-loaded songs,2490,3.9,Dual Sim,No,No,2.4,,,8 GB,0.3MP Rear Camera,,2G,,,,"Nano SIM,Standard SIM",2500 mAh,51 mm,128 mm,199 g,Dual Sim,No,,Emerald Green
REDMI,12C,8890,4.2,Dual Sim,No,Yes,6.71,Android 12.0,,64 GB,50MP Rear Camera,,4G,,,,"Nano SIM,Standard SIM",5000 mAh,51 mm,128 mm,199 g,Dual Sim,No,Primary Camera,Mint Green
vivo,Y36,15999,4.2,Dual Sim,No,Yes,6.64,Android 13,Octa Core,128 GB,50MP + 2MP,16MP Front Camera,"2G, 3G, 4G",v5.1,,Yes,Nano Sim,5000 mAh,76.17 mm,164.06 mm,202 g,Dual Sim,No,Primary Camera,Meteor Black
OPPO,A78,17499,4.3,Dual Sim,No,Yes,6.43,Android 13,Octa Core,128 GB,50MP + 2MP,8MP Front Camera,"2G, 3G, 4G",v5.0,Yes,Yes,Nano Sim,5000 mAh,73.23 mm,160.01 mm,180 g,Dual Sim,No,Primary Camera,Aqua Green
Kechaoda,K90,1540,3.5,Triple Sim,No,No,3.5,0.2,,32 GB,0.3MP + 0.3MP,0MP Front Camera,2G,,No,No,,5000 mAh,91.5 mm,65.5 mm,81 g,Triple Sim,No,,Green
Kechaoda,K115 PRO,1170,4,Dual Sim,No,No,1.44,0.2,,32 MB,0.3MP Rear Camera,,2G,,,,Micro SIM,850 mAh,,,37 g,Dual Sim,No,,Blue Purple
Infinix,Note 12 Pro 5G,18999,4.1,Dual Sim,No,Yes,6.7,Android 12,Octa Core,128 GB,108MP + 2MP (Depth) + 2MP (Macro),16MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,76.9 mm,164.67 mm,188 g,Dual Sim,No,,Snowfall
Tecno,Spark 10 5G Ultra Clear 50MP 5G 7nm Processor,13288,4.1,Dual Sim,No,Yes,6.6,Android 13,,128 GB,50MP Rear Camera,,5G,,,,Nano Sim,5000 mAh,76.9 mm,164.67 mm,188 g,Dual Sim,No,Primary Camera,Meta Blue
REDMI,12c,8681,4.2,Dual Sim,No,Yes,6.71,Android 12.0,,64 GB,50MP Rear Camera,,4G,,,,Nano Sim,5000 mAh,76.9 mm,164.67 mm,188 g,Dual Sim,No,Primary Camera,Lavender Purple
Tecno,Camon 20 Pro,19840,4.2,Dual Sim,No,Yes,6.67,Android 13,Octa Core,128 GB,64MP + 2MP + 2MP,32MP Front Camera,"5G, 4G VOLTE, 4G",5.2,Yes,Yes,Nano-SIM,5000 mAh,,,193 g,Dual Sim,No,Primary Camera,Dark Welkin
itel,it5029 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,1329,3.9,Dual Sim,No,No,2.4,,,32 MB,0.3MP Rear Camera,,2G,,,,Nano-SIM,1200 mAh,,,193 g,Dual Sim,No,,Deep Blue
LAVA,A5,1549,4.1,Dual Sim,No,No,2.4,,,24 MB,0.3MP Rear Camera,,2G,,,,,1000 mAh,51 mm,123 mm,,Dual Sim,No,,Gradient Blue S
I,K3310,744,3.6,Dual Sim,No,No,1.8,,,64 MB,0.3MP Rear Camera,,2G,,,,,1000 mAh,51 mm,123 mm,,Dual Sim,No,,Black
itel,Muzik 110| 1900 mAh battery| Expandable Storage upto 32GB,1249,4.1,Dual Sim,No,No,1.8,,Single Core,4 MB,0.3MP Rear Camera,,2G,v2.1,No,No,Mini SIM + Mini SIM,1900 mAh,51 mm,119.5 mm,91.1 g,Dual Sim,No,,White
vivo,Y16,11800,4.3,Dual Sim,No,Yes,6.51,Android 12,Octa Core,128 GB,13MP + 2MP,5MP Front Camera,"4G, 3G, 2G",v5.0,,Yes,Nano Sim,5000 mAh,75.55 mm,163.95 mm,183 g,Dual Sim,No,Primary Camera,Steller Black
vivo,V27 Pro 5G,37999,4.4,Dual Sim,No,Yes,6.78,Android 13,Octa Core,128 GB,50MP (OIS) + 8MP + 2MP,50MP Front Camera,"5G, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim,4600 mAh,74.8 mm,164.1 mm,182 g,Dual Sim,No,Primary Camera,Noble Black
SAMSUNG,GALAXY M13,10640,4.2,Dual Sim,No,Yes,6.6,Android Q ANDROID 12.0,Octa Core,64 GB,50MP Rear Camera,,4G VOLTE,,,,Nano Sim,6000 mAh,74.8 mm,164.1 mm,182 g,Dual Sim,No,Primary Camera,Midnight Blue
I,K3310,744,3.6,Dual Sim,No,No,1.77,,,31 MB,0.3MP Rear Camera,,2G,,,,Normal,1000 mAh,,,200 g,Dual Sim,No,,Dark Orange
Kechaoda,K55,1185,3.6,Dual Sim,Yes,No,1.8,0,,64 MB,1.3MP Rear Camera,,2G,,,,,400 mAh,,,200 g,Dual Sim,Yes,Primary Camera,Rose Pink
Kechaoda,K1,1234,4,Dual Sim,No,No,2.8,0.1,,32 MB,1.3MP Rear Camera,,2G,,,,,2600 mAh,,,200 g,Dual Sim,No,,Red
I,K3310,744,3.6,Dual Sim,No,No,1.77,,,32 MB,0.3MP Rear Camera,,2G,,,,,1000 mAh,,,200 g,Dual Sim,No,,Yellow
Snexian,BOLD,1199,3.8,Dual Sim,No,No,1.8,1.41,,256 MB,0.3MP Rear Camera,,2G,,,,Full Sim Size,1000 mAh,,,70 g,Dual Sim,No,,Red
APPLE,iPhone 14 Plus,73999,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 16,Hexa Core,128 GB,12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,1000 mAh,78.1 mm,160.8 mm,203 g,Dual Sim(Nano + eSIM),No,Primary Camera,Yellow
IAIR,"Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera with Glossy Finish (D15, Gold)",999,3.6,Dual Sim,No,No,1.77,,,32 MB,0.8MP + 0.8MP,,2G,,,,Full Size,2800 mAh,52 mm,130 mm,200 g,Dual Sim,No,,Gold
Kechaoda,K66 The Music House 4,1165,3.9,Dual Sim,Yes,No,1.8,0,,64 MB,1.3MP Rear Camera,,2G,,,,,400 mAh,52 mm,130 mm,200 g,Dual Sim,Yes,Primary Camera,Mystic Gold
SAMSUNG,Galaxy F23 5G,15999,4.2,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50MP + 8MP + 2MP,8MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,77 mm,165.5 mm,198 g,Dual Sim,No,Primary Camera,Forest Green
Infinix,Hot 12 Pro,12999,4,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50 MP + Depth Lens,8MP Front Camera,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,75.75 mm,164.22 mm,191 g,Dual Sim,No,,Racing Black
SAMSUNG,Galaxy Z Fold5,154999,4.7,Dual Sim,No,Yes,6.2,Android 13,Octa Core,256 GB,50MP + 12MP + 10MP,,"5G, 4G, 3G, 2G",,Yes,Yes,Nano Sim,4400 mAh,129.9 mm,154.9 mm,253 g,Dual Sim,No,Primary Camera,Icy Blue
vivo,Y02,8728,4.2,Dual Sim,No,Yes,6.51,Android Q 12,Quad Core,32 GB,8MP Rear Camera,,4G VOLTE,,,,,5000 mAh,129.9 mm,154.9 mm,253 g,Dual Sim,No,Primary Camera,Sunset Gold
LAVA,YUVA 2 PRO,8299,4.1,Dual Sim,No,Yes,6.5,Android 12,Octa Core,64 GB,13MP Rear Camera,,"4G VOLTE, 4G",,,,,5000 mAh,129.9 mm,154.9 mm,253 g,Dual Sim,No,Primary & Secondary Camera,LAVENDER
Infinix,Hot 12 Pro,12999,4,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50 MP + Depth Lens,8MP Front Camera,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,75.75 mm,164.22 mm,191 g,Dual Sim,No,,Lightsaber Green
Tecno,Spark 10,10887,4.4,Dual Sim,No,Yes,6.6,Android 13,Octa Core,128 GB,50MP Rear Camera,8MP Front Camera,"4G VOLTE, 4G",5,Yes,Yes,Nano-SIM,5000 mAh,75.4 mm,163.9 mm,,Dual Sim,No,Primary Camera,Meta Black
REDMI,Note 12 Pro 5G,24999,4.2,Dual Sim,No,Yes,6.67,Android 12,Octa Core,128 GB,50MP (OIS) + 8MP + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,5000 mAh,76.03 mm,162.9 mm,187 g,Dual Sim,No,Primary Camera,Glacier Blue
IQOO,Neo 7 5G,29999,4.4,Dual Sim,No,Yes,6.78,Android 13,Octa Core,128 GB,64MP Rear Camera,,"5G, 4G VOLTE",,,,Nano Sim,5000 mAh,76.03 mm,162.9 mm,187 g,Dual Sim,No,Primary Camera,Frost Blue
SAREGAMA,Carvaan Mobile Bhakti Don Lite M23 with 351 pre-loaded superhit songs,1899,4.9,Dual Sim,No,No,2.4,,Single Core,2 GB,0.3MP Rear Camera,,2G,,,,,1400 mAh,130 mm,54 mm,96 g,Dual Sim,No,Primary Camera,Iris Orange
Nokia,110 DS,1742,4,Dual Sim,No,No,1.77,Series 30 Series 30 Series 30+,,32 MB,1MP Rear Camera,,2G,,,,,800 mAh,130 mm,54 mm,96 g,Dual Sim,No,,Charcoal
itel,it5026 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,1289,4,Dual Sim,No,No,2.4,,,4 MB,2MP Rear Camera,,2G,,,,,1200 mAh,130 mm,54 mm,96 g,Dual Sim,No,,Black
APPLE,Iphone 15 Plus,99900,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 17,Hexa Core,256 GB,48MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,1200 mAh,77.8 mm,160.9 mm,201 g,Dual Sim(Nano + eSIM),No,Primary Camera,Yellow
Infinix,Hot 12 Pro,12999,4,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50 MP + Depth Lens,8MP Front Camera,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,75.75 mm,164.22 mm,191 g,Dual Sim,No,,Electric Blue
Kechaoda,K1,1299,4,Dual Sim,No,No,2.8,0.1,,32 MB,1.3MP Rear Camera,,2G,,,,,2600 mAh,75.75 mm,164.22 mm,191 g,Dual Sim,No,,Black
REDMI,12C,8774,4.2,Dual Sim,No,Yes,6.71,Android 12.0,,64 GB,50MP Rear Camera,,4G,,,,,5000 mAh,75.75 mm,164.22 mm,191 g,Dual Sim,No,Primary Camera,Royal Blue
Nokia,110 DS,1799,4,Dual Sim,No,No,1.77,Series 30 Series 30 Series 30+,,32 MB,1MP Rear Camera,,2G,,,,,800 mAh,75.75 mm,164.22 mm,191 g,Dual Sim,No,,Rosegold
itel,it5026 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,1289,4,Dual Sim,No,No,2.4,,,4 MB,2MP Rear Camera,,2G,,,,STANDARD,1200 mAh,75.75 mm,164.22 mm,191 g,Dual Sim,No,,Blue
APPLE,iPhone 14 Plus,83999,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 16,Hexa Core,256 GB,12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,1200 mAh,78.1 mm,160.8 mm,203 g,Dual Sim(Nano + eSIM),No,Primary Camera,Starlight
SAMSUNG,Galaxy F23 5G,15999,4.2,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50MP + 8MP + 2MP,8MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,77 mm,165.5 mm,198 g,Dual Sim,No,Primary Camera,Aqua Blue
realme,GT 2,28999,4.3,Dual Sim,No,Yes,6.62,Android 12,Octa Core,256 GB,50MP + 8MP + 2MP,16MP Front Camera,"5G, 4G, 3G, 2G",v5.2,,Yes,Nano Sim,5000 mAh,75.8 mm,162.9 mm,199.8 g,Dual Sim,No,Primary Camera,Paper Green
SAMSUNG,GURU GT,1649,4.1,Single Sim,No,No,1.5,Android 12,Octa Core,153 MB,50MP + 8MP + 2MP,16MP Front Camera,2G,,,,,800 mAh,75.8 mm,162.9 mm,199.8 g,Single Sim,No,Primary Camera,Indigo Blue
SAMSUNG,Galaxy A21s,13990,4.2,Dual Sim,No,Yes,6.5,Android 10,Octa Core,64 GB,48MP + 8MP + 2MP + 2MP,13MP Front Camera,"4G, 3G, 2G",v5.0,Yes,Yes,Nano,5000 mAh,75.3 mm,163.6 mm,191 g,Dual Sim,No,Primary Camera,Blue
HOTLINE,CLASSIC,649,2.9,Dual Sim,No,No,1.77,Android 10,Octa Core,32 MB,1.3MP Rear Camera,,2G,,,,Normal,800 mAh,75.3 mm,163.6 mm,191 g,Dual Sim,No,Primary Camera,Green
APPLE,Iphone 15 Pro Max,159900,4.8,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 17,Hexa Core,256 GB,48MP + 12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,800 mAh,76.7 mm,159.9 mm,221 g,Dual Sim(Nano + eSIM),No,Primary Camera,Black Titanium
Tecno,Camon20 Predawn 64MP Rear Camera,15499,4.2,Dual Sim,No,Yes,6.67,Android 13,Octa Core,256 GB,64MP + 2MP,32MP Front Camera,"4G VOLTE, 4G",,Yes,Yes,Nano-SIM,5000 mAh,76.7 mm,159.9 mm,221 g,Dual Sim,No,Primary Camera,Predawn Black
vivo,Y35,16999,4.4,Dual Sim,No,Yes,6.58,Android 12,Octa Core,128 GB,50MP + 2MP + 2MP,16MP Front Camera,"4G, 3G, 2G",v5.0,,Yes,Nano Sim,5000 mAh,76.1 mm,164.3 mm,188 g,Dual Sim,No,Primary Camera,Agate Black
APPLE,iPhone 14 Plus,73999,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 16,Hexa Core,128 GB,12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,5000 mAh,78.1 mm,160.8 mm,203 g,Dual Sim(Nano + eSIM),No,Primary Camera,(PRODUCT)RED
Nokia,"3310 Dual SIM Keypad Mobile with MP3 Player, FM Radio & Rear Camera",3799,3.9,Dual Sim,No,No,2.4,0,,16 MB,2MP Rear Camera,,2G,3,,,,1200 mAh,51 mm,115.6 mm,,Dual Sim,No,,Warm Red
SAREGAMA,Carvaan Mobile Tamil M21,2490,3.5,Dual Sim,No,No,2.4,,Single Core,2 GB,0.3MP Rear Camera,,2G,,,,"Nano SIM,Standard SIM",2500 mAh,52 mm,127 mm,,Dual Sim,No,,Royal Blue
SAREGAMA,Carvaan Mobile Tamil M21,2490,3.5,Dual Sim,No,No,2.4,,Single Core,2 GB,0.3MP Rear Camera,,2G,,,,"Standard SIM,Nano SIM",2500 mAh,52 mm,127 mm,249 g,Dual Sim,No,,Metallic Red
SAMSUNG,Galaxy A14 5G,15999,4.1,Dual Sim,Yes,Yes,6.6,Android 13,Octa Core,64 GB,50MP + 2MP,13MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,78 mm,167.7 mm,202 g,Dual Sim,Yes,Primary Camera,Black
REDMI,12c,9825,3.7,Dual Sim,No,Yes,6.71,Android 12.0,,6 GB,50MP Rear Camera,,4G,,,,,5000 mAh,78 mm,167.7 mm,202 g,Dual Sim,No,Primary Camera,Mint Green
REDMI,12C,10480,3.7,Dual Sim,No,Yes,6.71,Android 12.0,,6 GB,50MP Rear Camera,,4G,,,,,5000 mAh,78 mm,167.7 mm,202 g,Dual Sim,No,Primary Camera,Lavender Purple
Nokia,105,1599,4.2,Single Sim,No,No,1.8,Series 30 0,,4 MB,0.03MP Rear Camera,,2G,,,,,1000 mAh,78 mm,167.7 mm,202 g,Single Sim,No,,charcoal
Snexian,GURU 2173,630,3.9,Dual Sim,No,No,1.8,Series 30 0,,32 MB,1.3MP Rear Camera,,2G,,,,Normal,850 mAh,78 mm,167.7 mm,202 g,Dual Sim,No,,Black+Blue
APPLE,Iphone 15 Plus,89900,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 17,Hexa Core,128 GB,48MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,850 mAh,77.8 mm,160.9 mm,201 g,Dual Sim(Nano + eSIM),No,Primary Camera,Black
Infinix,Zero 5G 2023 TURBO,19999,4.1,Dual Sim,No,Yes,6.78,Android 12,Octa Core,256 GB,50MP + 2MP + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.1,Yes,Yes,Nano Sim,5000 mAh,76.53 mm,168.73 mm,199 g,Dual Sim,No,Primary Camera,Submariner Black
itel,It2171 Keypad Mobile|1000 mAh battery|Expandable Storage upto 32GB,1140,4,Dual Sim,No,No,1.8,,,32 MB,0.3MP Rear Camera,,2G,,,,,1000 mAh,76.53 mm,168.73 mm,199 g,Dual Sim,No,,deep blue
MTR,FERRARI,1350,4.1,Dual Sim,No,No,1.77,,,64 MB,0.3MP Rear Camera,,2G,,,,,800 mAh,76.53 mm,168.73 mm,199 g,Dual Sim,No,,Gold
Infinix,Zero 20,17999,4.1,Dual Sim,No,Yes,6.7,Android 12,Octa Core,128 GB,108MP + 13MP + 2MP,60 MP with OIS,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,4500 mAh,76.66 mm,164.43 mm,196 g,Dual Sim,No,Primary Camera,Glitter Gold
Nokia,C32,9299,3.7,Dual Sim,No,Yes,6.517,Android 13,Octa Core,128 GB,50MP Rear Camera,8MP Front Camera,"4G, 3G, 2G",,Yes,Yes,Nano Sim,5000 mAh,75.89 mm,164.6 mm,,Dual Sim,No,Primary Camera,Charcoal
IQOO,Neo 7 Pro,41960,4.5,Dual Sim,No,Yes,6.78,Android Funtouch OS 13 Based On Android 13,Octa Core,256 GB,50MP Rear Camera,,5G,,,,Nano Sim,5000 mAh,75.89 mm,164.6 mm,,Dual Sim,No,Primary Camera,Dark Storm
Infinix,Hot 12,9999,4.2,Dual Sim,No,Yes,6.82,Android 11,Octa Core,64 GB,50 MP + 2 MP Depth Lens + AI Lens,8MP Front Camera,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,6000 mAh,77.5 mm,171.5 mm,,Dual Sim,No,,7° Purple
Infinix,Hot 12,9999,4.2,Dual Sim,No,Yes,6.82,Android 11,Octa Core,64 GB,50 MP + 2 MP Depth Lens + AI Lens,8MP Front Camera,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,6000 mAh,77.5 mm,171.5 mm,0.192 g,Dual Sim,No,,Turquoise Cyan
realme,GT 2,24999,4.3,Dual Sim,No,Yes,6.62,Android 12,Octa Core,128 GB,50MP + 8MP + 2MP,16MP Front Camera,"5G, 4G, 3G, 2G",v5.2,,Yes,Nano Sim,5000 mAh,75.8 mm,162.9 mm,199.8 g,Dual Sim,No,Primary Camera,Steel Black
Nokia,"125 Dual SIM Feature Mobile, Wireless FM Radio and Built-in Torch",2095,4,Dual Sim,No,No,2.4,Series 30+,,4 MB,,,2G,,No,No,Mini SIM,1020 mAh,50.5 mm,132 mm,91.3 g,Dual Sim,No,,Black
itel,IT5626,1799,4,Triple Sim,No,No,2.8,,,8 MB,0.3MP Rear Camera,,2G,v2.1,No,,2 x Mini SIM + 1 x Micro SIM,2500 mAh,57.8 mm,139.5 mm,153.4 g,Triple Sim,No,,Dark Green
APPLE,iPhone 12,51999,4.6,Dual Sim,No,Yes,6.1,iOS 14,,128 GB,12MP + 12MP,12MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano + eSIM,2500 mAh,71.5 mm,146.7 mm,162 g,Dual Sim,No,Primary Camera,White
Kechaoda,A26,955,4,Dual Sim,No,No,0.66,iOS 14,,32 MB,12MP + 12MP,12MP Front Camera,2G,,No,,Micro,800 mAh,71.5 mm,146.7 mm,162 g,Dual Sim,No,Primary Camera,Pink
vivo,Y16,10990,4.3,Dual Sim,No,Yes,6.51,Android 12,Octa Core,64 GB,13MP + 2MP,5MP Front Camera,"4G, 3G, 2G",v5.0,,Yes,Nano Sim,5000 mAh,75.55 mm,163.95 mm,183 g,Dual Sim,No,Primary Camera,Drizzling Gold
